URL,Title,Misinformation ,Comment,,,,,
https://www.youtube.com/watch?v=f0D1DePVVdo,Leg Ulcers 7 Facts About Leg Ulcers You Must Know,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=RBl-lMHlDu0,Glucagon Administration,,,,,,,
https://www.youtube.com/watch?v=5RXRr8PKunk,Calculate your own body mass index | Miscellaneous | Heatlh & Medicine | Khan Academy,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=Y4MLtncnx-8,Type 1 and Type 2 Diabetes,Yes ,Starts out stating “Diabetes industry selling fake research”.  ,,,,,
https://www.youtube.com/watch?v=rPLjSY00JlE,Glucose Insulin and Diabetes,,,,,,,
https://www.youtube.com/watch?v=rfepM3L7Pqc,Astrocytes | Nervous system physiology | NCLEX-RN | Khan Academy,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=hep2KRYD2j0,Islets of Langerhans,Yes ,Scientific article - poorly understood computer generated voice. ,,,,,
https://www.youtube.com/watch?v=jnfH_Napq9c,Blockbuster Diabetes Drug Invokana Produces Adverse Effect - The Ring Of Fire,Yes ,News clip discussing adverse side effects of diabetes drug. ,,,,,
https://www.youtube.com/watch?v=NDnC0-rw7KA,Reversing Type 2 Diabetes Through Fasting,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=aJ4s-IiKM5Q,Diabetes Prevention & Self-management: What is Diabetes? Skit,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=afH4-_xFVmY,Fragile X Syndrome - causes; symptoms; diagnosis; treatment; pathology,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=HcT4K5KkTDE,Best Foods for Polycystic Ovary Syndrome (PCOS),Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=LtdWg4ygm_E,Diabetic Nephropathy- causes; symptoms; diagnosis; treatment; pathology,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=LhXyJCa_b-k,Cortisol Resistance & Insulin Resistance: Explained!,Yes ,Misinformation throughout video,,,,,
https://www.youtube.com/watch?v=pgUZsOGOlfk,Introduction to Fragile X Syndrome,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=JXygbkEjNIE,DOES MY KID HAVE TYPE 1 DIABETES? THE WARNING SIGNS AND SYMPTOMS OF TYPE 1 DIABETES!,,,,,,,
https://www.youtube.com/watch?v=Zpb2VHgjCQs,Glycemic Index & Diabetes: Things To Know,,Sales pitch at beginning of video is annoying,,,,,
https://www.youtube.com/watch?v=Ptmlvtei8hw,Cell Membranes and Cell Transport,Yes ,Scientific video - no reference to diabetes ,,,,,
https://www.youtube.com/watch?v=PT5cFR296-w,About Pancreas and Kidney Transplant Surgery | Q&A,,End stage diabetes treatment.,,,,,
https://www.youtube.com/watch?v=N-X53P6RSUw,My Father Has Diabetes Should I Be Screened For Prediabetes On A Regular Basis?,,Sales pitch at beginning of video is annoying,,,,,
https://www.youtube.com/watch?v=CrjjN2sXB_g,Diabetes Drug Invokana: The Treatment Might Be Worse than the Disease - The Ring Of Fire,Yes ,News clip discussing adverse side effects of diabetes drug. ,,,,,
https://www.youtube.com/watch?v=fqxcZK8hXYQ,Olympic Rock Paper Scissors (Classroom Physical Activity Breaks),Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=aLWlxC51YFE,Diabetes African Americans Deadly Foe,Yes,Starts out stating “Diabetes industry selling fake research”.  ,,,,,
https://www.youtube.com/watch?v=fihS3YUlolY,Pioglitazone,Yes ,Scientific video - poor computer generated audio ,,,,,
https://www.youtube.com/watch?v=PwH4oEz94qE,Production of insulin and glucagon,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=cnDgRMUyXyY(*****),Exocrine Pancreatic Insufficiency in the German Shepherd - EPI,Yes ,Title says it all ,,,,,
https://www.youtube.com/watch?v=lSs1XdHx_8M,Diabetes Diet Plan ‚Äî What Is Best for Type 1 Diabetes?,Yes ,Information incorrect ,,,,,
 ,Diabetes type 1 and type 2 definition and facts,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=XX1ps4WHAtg,DKA Pediatrics hyperglycemia,Yes ,Scientific video ,,,,,
https://www.youtube.com/watch?v=KxQTLP2KeaE,Types of Insulin PostCare Discharge Patient Education Medical Video,,,,,,,
https://www.youtube.com/watch?v=z0Pt-x8eKkM,Diabetes  Types of Insulin - PostCare Recovery Patient Education HD,,,,,,,
https://www.youtube.com/watch?v=rhmAyFY6dhU,Diabetes Drug Invokana Creates Even Worse Problems Than It Solves - The Ring Of Fire,Yes ,News clip discussing adverse side effects of diabetes drug. ,,,,,
https://www.youtube.com/watch?v=AzUj-UTvZDk,Cushing's Syndrome and Corticosteroids (Part 2),Yes ,Scientific video - no reference to diabetes ,,,,,
https://www.youtube.com/watch?v=jvQzIzzL_lA,A Guide to Using Your Insulin Pen,,,,,,,
https://www.youtube.com/watch?v=ZRLB5I0ZAi0,How to preserve beta cell function so you stop diabetes progression,,,,,,,
https://www.youtube.com/watch?v=PtKAeihnbv0,Membrane Potentials - Part 1 | Circulatory system physiology | NCLEX-RN | Khan Academy,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=IE_ywuQoJSg,Lower urinary tract infection (cystitis) - causes; symptoms; treatment & pathology,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=3hhpoOzUMxo,What causes fasting sugar levels to be high (hyperglycemia),,,,,,,
https://www.youtube.com/watch?v=Ru5pFXXHRZo,Incredible Treat for Cure Diabetes,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=qNdoOd11Vi8,Physical Activity Guidelines - Getting Started,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=aHtD_63rjFQ,Encouraging Physical Activity in Preschoolers,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=uCpY8TtHuzo,Type 2 Diabetes: Treatment & Routine ‚Äì Family Medicine | Lecturio,Yes ,Scientific video ,,,,,
https://www.youtube.com/watch?v=vhukPv1se08,Diabetes Food | What Type Of Food is Cure Diabetes | Diabetes Diet Paln,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=xY7e4XcIjs8,How sugar levels can be high even when you haven't eaten anything,,,,,,,
https://www.youtube.com/watch?v=1iB68lO2K9k,ICD-10 Subsequent Acute Myocardial Infarction Definition,Yes ,Scientific video - no reference to diabetes ,,,,,
https://www.youtube.com/watch?v=6XEbW-uxsPc,Kidney Disease Treatment (From Stage 3 - End Stage) : Dialysis For Kidney Disease (Renal Failure),Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=rUK0EiV_31o,The Gastroparesis Diet | Sophie,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=5HNFsjUwolI,How Can I Cope With All These Changes Because Of Prediabetes?,,Sales pitch at beginning of video is annoying,,,,,
https://www.youtube.com/watch?v=ZeXuf7sOpzA,Classroom Yoga (Classroom Physical Activity Breaks),,,,,,,
https://www.youtube.com/watch?v=kaoRrzakjGE,Enzyme Linked Receptors | Nervous system physiology | NCLEX-RN | Khan Academy,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=ZA8GzhFh_CQ,8 Best Bodyweight Exercises Ever (HIT EVERY MUSCLE!),Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=lNAAzs4C-lQ,How to adjust & measure home water pressure,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=JSFiOF7xGfE,Blood Sugar Levels,,,,,,,
https://www.youtube.com/watch?v=hCicRpU3biY,A teenager's journey through weight loss surgery,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=XRolebcoL2g,CLEAR - A Patient's Guide to Understanding Offloading Diabetic Foot Ulcers,,,,,,,
https://www.youtube.com/watch?v=ItE86GxFwWk,What's Your Risk Of Developing Diabetes,Yes ,No mention of Native or Asian Americans ,,,,,
https://www.youtube.com/watch?v=met9SntRZe8,Chronic pancreatitis - causes; symptoms; diagnosis; treatment; pathology,Yes ,Scientific video - no reference to diabetes ,,,,,
https://www.youtube.com/watch?v=6B9lnKVX7YY,How to Treat Hypoglycemia; Hyperglycemia; and Disglycemia Naturally,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=m1DOnLhVuX4,Complications after a heart attack (myocardial infarction) | NCLEX-RN | Khan Academy,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=IggJcAbecMM,Good Snacks For Prediabetes,,Sales pitch at beginning of video is annoying,,,,,
https://www.youtube.com/watch?v=HSJVVLcUcus,Carb Counting Part 1,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=YdBXHm3edL8,Cytotoxic T cells and MHC I complexes,,,,,,,
https://www.youtube.com/watch?v=IMLVbEzM0DI,Treating type II diabetes - Pharmacology | Endocrine system diseases | NCLEX-RN | Khan Academy,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=WIpxrtf7QbY,Carbohydrate Counting for Students with Dietary Needs,Yes ,School nurse training program video ,,,,,
https://www.youtube.com/watch?v=-Aj5BTnz-v0,Molecular structure of glucose | Macromolecules | Biology | Khan Academy,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=ABeOnnq6k8M,What You Need to Know About Checking Your Blood Glucose,,Sales pitch at beginning of video is annoying,,,,,
https://www.youtube.com/watch?v=5w1vW2VEZcE,How to lower your insulin level if you‚Äôre suffering from hyperinsulinemia,,,,,,,
https://www.youtube.com/watch?v=E1myFSlpy-A,Chronic kidney disease (chronic renal failure) - causes; symptoms; diagnosis; treatment; pathology,Yes ,Video not available ,,,,,
https://www.youtube.com/watch?v=3lQZ4q_msGg(*****),Episodio #521 Gastroparesis,Yes ,Video in Spanish. ,,,,,
https://www.youtube.com/watch?v=Xa--z2elP2c,[Seminar Series] Diabetes and Insulin,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=i32a5T-JsEc,Trees and Squirrels (Classroom Physical Activity Breaks),Yes ,Title says it all ,,,,,
https://www.youtube.com/watch?v=SCV_m91mN-Q,Endocrine System; part 2 - Hormone Cascades: Crash Course A&P #24,Yes ,No reference to diabetes ,,,,,
https://www.youtube.com/watch?v=rd2cf5hValM,Immune System; part 3: Crash Course A&P #47,Yes ,Minimal reference to diabetes ,,,,,
https://www.youtube.com/watch?v=KW8HnpSp6wk,Latent autoimmune diabetes of adults,Yes ,Scientific video,,,,,
https://www.youtube.com/watch?v=Jvtb0a2RXaY,Tissues; Part 4 - Types of Connective Tissues: Crash Course A&P #5,,,,,,,
https://www.youtube.com/watch?v=F4Lt0AjMxEY,Diabetic nephropathy - Mechanisms | Endocrine system diseases | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=jLscoVyV4zA,Diabetic nephropathy   Mechanisms   Endocrine system diseases   NCLEX RN   Khan Academy,,,,,,,
https://www.youtube.com/watch?v=U_rZA3_SBlA,Understanding how insulin resistance causes high blood pressure,,,,,,,
https://www.youtube.com/watch?v=oioFVbsiwEk,Reading Blood Pressure,,,,,,,
https://www.youtube.com/watch?v=BtqlMr1rUT8,Exocrine pancreas | Gastrointestinal system physiology | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=PAab0M_6fuQ,Metabolic syndrome begins when insulin clearance is less efficient,,,,,,,
https://www.youtube.com/watch?v=_A6GbgUnEZc,Pancreatic neuroendocrine neoplasms- causes; symptoms; diagnosis; treatment; pathology,,,,,,,
https://www.youtube.com/watch?v=q2vPQYP0dpI,POTASSIUM: The MOST Important Electrolyte - MUST WATCH!,,,,,,,
https://www.youtube.com/watch?v=jsxFbDIvQRw,I am Diabetic. Here's how it works. My insulin pump and continuous glucose meter (CGM).,,,,,,,
https://www.youtube.com/watch?v=my7lL8o-3ow,Episodio # 880 Insulina y Glucag√≥n Dos Hormonas Contrarias,,,,,,,
https://www.youtube.com/watch?v=8JDuBDIy4C4,Hypertension: The Silent Killer | NEW High Blood Pressure Guidelines,,,,,,,
https://www.youtube.com/watch?v=X87NbBTXixE,Charak M2 Tone Benefits | ‡§™‡•Ä‡§∞‡§ø‡§Ø‡§°‡•ç‡§∏ ‡§ï‡•á ‡§¶‡§∞‡•ç‡§¶ ‡§î‡§∞ ‡§Æ‡§π‡§ø‡§≤‡§æ ‡§¨‡§æ‡§Å‡§ù‡§™‡§® ‡§ï‡•Ä ‡§¶‡§µ‡§æ,,,,,,,
https://www.youtube.com/watch?v=rpPeJFFzJ5g,Caralise Hunt: Type 2 Diabetes Self-Management,,,,,,,
https://www.youtube.com/watch?v=3lMehvXSJWU,Acute pancreatitis - causes; symptoms; diagnosis; treatment; pathology,,,,,,,
https://www.youtube.com/watch?v=-71ld0iqAq8,Diabetes Skin Problems  - Pictures of Diabetes Sores,,,,,,,
https://www.youtube.com/watch?v=ijjnqeS0pIE,Signs and Symptoms Of Thyroid,,,,,,,
https://www.youtube.com/watch?v=Pr_-cUA_PY8,Diabetic nephropathy - Clinical presentation & treatment | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=kb146Y1igTQ,Metabolism & Nutrition; part 2: Crash Course A&P #37,,,,,,,
https://www.youtube.com/watch?v=Gazuoyf-lm4,The Nephron in Numbers: A Video of Renal Clearance,,,,,,,
https://www.youtube.com/watch?v=B-IfZvygQnM,Signs and Symptoms Of Pancreatic Cancer You Should Know,,,,,,,
https://www.youtube.com/watch?v=CYGLevDEj08,Review | PTS Folding Pocket Gun (FPG) KWA/KSC G18C | Magpul,,,,,,,
https://www.youtube.com/watch?v=UEt6sC6qdlA,Gangrene,,,,,,,
https://www.youtube.com/watch?v=oc0nFa2dA0M,Don't Ignore These Early Symptoms of Liver Damage,,,,,,,
https://www.youtube.com/watch?v=d6H_jPqjLKk,DKA - Diabetic Ketoacidosis Nursing Care NCLEX¬Æ Review | NRSNGacademy.com,,,,,,,
https://www.youtube.com/watch?v=BCSdVZtWOaM,Diabetes Mellitus and Insulin,,,,,,,
https://www.youtube.com/watch?v=fSYFsrurYKI,Development of Type I Diabetes Mellitus by Michael Agus; MD for OPENPediatrics,,,,,,,
https://www.youtube.com/watch?v=Ylkj2ORlwXc,I Have Polycystic Ovarian Syndrome,,,,,,,
https://www.youtube.com/watch?v=Ekqq6DE8vGE,How to reverse diabetes type 2 ‚Äì the video course,,,,,,,
https://www.youtube.com/watch?v=iKKF5yuxvg8,Acute complications of diabetes - Hyperosmolar hyperglycemic nonketotic state | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=pqjgCORDIys,‡§≤‡•ç‡§Ø‡•Ç‡§ï‡•ã‡§∞‡§ø‡§Ø‡§æ ‡§Ø‡§æ ‡§∏‡•û‡•á‡§¶ ‡§™‡§æ‡§®‡•Ä ‡§ï‡•Ä ‡§¶‡§µ‡§æ | Himalaya Lukol Review For White Discharge,,,,,,,
https://www.youtube.com/watch?v=irZC2hV9T-0,Don't ignore these early symptoms of pancreatic cancer,,,,,,,
https://www.youtube.com/watch?v=fR3NxCR9z2U,Metabolism & Nutrition; part 1: Crash Course A&P #36,,,,,,,
https://www.youtube.com/watch?v=YBY4MSgZLDA,üî¥„Éâ„Ç§„ÉÑÊåØÂãïÂåªÂ≠¶„Å´„Çà„ÇãËá™ÂæãÁ•ûÁµåÈöúÂÆ≥Á∑®ÔΩú Autonomic neuropathy by German Oscillatory Medicine.,,,,,,,
https://www.youtube.com/watch?v=Ep0kFZiWUJI,Gastroparesis Q&A  | Sophie,,,,,,,
https://www.youtube.com/watch?v=wQ1QGZ6gJ8w,Basics of Metabolism,,,,,,,
https://www.youtube.com/watch?v=xaz5ftvZCyI,Review of B cells; CD4+ T cells and CD8+ T cells | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=dC7y9qB3tcA,Why some vigorous physical activity could save your life | Klaus Gebel | TEDxJCUCairns,,,,,,,
https://www.youtube.com/watch?v=JXnpt72MZl4,Insulin receptor,,,,,,,
https://www.youtube.com/watch?v=GNghXeGlTdI,10 Best Fiber Foods for Diabetes,,,,,,,
https://www.youtube.com/watch?v=tpjVmLIUWCo,Acute complications of diabetes - Diabetic ketoacidosis | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=LijHvJcVuCI,Debate on Donor Islet vs. ESC-derived pancreatic progenitors - Part 3,,,,,,,
https://www.youtube.com/watch?v=2TnieMq4E14,Beta cells can regenerate under the right circumstances,,,,,,,
https://www.youtube.com/watch?v=Id2E72P8Fe0,Insulin and glucagon | Chemical Processes | MCAT | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=eTqPsqnbwoc,Drug Half-life | An Overview - Pharm Lect 10,,,,,,,
https://www.youtube.com/watch?v=0vyLi8BVi8I,Avoiding Leg Amputations Due to Peripheral Arterial Disease | Q&A,,,,,,,
https://www.youtube.com/watch?v=dPKvHrD1eS4,In Da Club - Membranes & Transport: Crash Course Biology #5,,,,,,,
https://www.youtube.com/watch?v=iTjDi2ZO0n8,Understanding Insulin Resistance and What You Can Do About It,,,,,,,
https://www.youtube.com/watch?v=1teEi1piQrM,How to use Short-Acting Insulin,,,,,,,
https://www.youtube.com/watch?v=7fuLw031H-g,Regulation of glycolysis and gluconeogenesis | Biomolecules | MCAT | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=VgnbRK8pij8,Obesity,,,,,,,
https://www.youtube.com/watch?v=ArmlWtDnuys,Steps of glycolysis | Cellular respiration | Biology | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=1a2Fsfa8e4I,The perfect treatment for diabetes and weight loss,,,,,,,
https://www.youtube.com/watch?v=-8HmZjScLe0,The Effects of Gastroparesis | Taking a Break (10/20/17),,,,,,,
https://www.youtube.com/watch?v=h0zD1gj0pXk,The Skinny on Obesity (Ep. 1): An Epidemic for Every Body,,,,,,,
https://www.youtube.com/watch?v=9tAbhNvWi90,We Quit Sugar; Dairy; And Gluten To Manage Type 2 Diabetes,,,,,,,
https://www.youtube.com/watch?v=MKKrOHNN3xQ,Reversing Type 2 Diabetes ‚Äî And Reversing Heart Disease ‚Äî Don Avoided 6 Bypasses ‚Äî Food as Medicine!,,,,,,,
https://www.youtube.com/watch?v=mvqyBhUJATE,When Should We Use SGLT2 Inhibitors   YouTube,,,,,,,
https://www.youtube.com/watch?v=zPdwsCTp4gM,Living with Hirsutism,,,,,,,
https://www.youtube.com/watch?v=NouXeM-NzX8,Ovarian Cyst and Polycystic Ovarian Syndrome (PCOS) : Symptoms; Treatment and Real Experiences,,,,,,,
https://www.youtube.com/watch?v=5qBJNZeIavI,Hypokalemia - causes; symptoms; diagnosis; treatment; pathology,,,,,,,
https://www.youtube.com/watch?v=IpedthIpUnY,Fat Is NOT the Cause of Insulin Resistance,,,,,,,
https://www.youtube.com/watch?v=C1pIuddZ7HE,Puking at the Restaurant | Gastroparesis Problems üò∑ (5/12/17),,,,,,,
https://www.youtube.com/watch?v=H-qREcJqUhY,Calculate your own osmolarity | Lab values and concentrations | Health & Medicine | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=0xgeG2gtI0A,TOP 10 Foods that do NOT affect the blood sugar,,,,,,,
https://www.youtube.com/watch?v=Xe7PKGINr9Q,Lipid Lowering Agents,,,,,,,
https://www.youtube.com/watch?v=Q6toBA7SRkY,How to Get Rid of a UTI (Plus; a DIY Bladder Soothe Recipe!),,,,,,,
https://www.youtube.com/watch?v=Vgo6TXqQKMg,üí™ A Day In the Life of a Gastroparesis Warrior | GP Awareness Month üíö (8/8/17),,,,,,,
https://www.youtube.com/watch?v=l0V-Xmps1mE,Overview of Amino Acid Metabolism,,,,,,,
https://www.youtube.com/watch?v=k1qtkFqQDBs,B-Cell Development in the Bone Marrow ‚Äì Lymphocyte Development | Lecturio,,,,,,,
https://www.youtube.com/watch?v=VIrkurR446s,Diabetic retinopathy | Endocrine system diseases | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=00jbG_cfGuQ,ATP & Respiration: Crash Course Biology #7,,,,,,,
https://www.youtube.com/watch?v=yIc2XFNLhm8,Diabetic Ketoacidosis (DKA) Explained Clearly - Diabetes Complications,,,,,,,
https://www.youtube.com/watch?v=zU-5GcqzHNM,The lies we tell pregnant women | Sofia Jawed-Wessel,,,,,,,
https://www.youtube.com/watch?v=hg1gPLAG9Q4,The Scary Reality of My Gastroparesis üòì (5/16/17),,,,,,,
https://www.youtube.com/watch?v=ea1sXgd5ui8,Cushing Syndrome - causes; symptoms; diagnosis; treatment; pathology,,,,,,,
https://www.youtube.com/watch?v=ZHTdmMJtY5E,What is PCOS? with Leena Norms | The Hormone Diaries Ep. 13 | Hannah Witton,,,,,,,
https://www.youtube.com/watch?v=WI8_9PIyWN4,Marlene Bedrich; RN; Insulin Delivery Devices,,,,,,,
https://www.youtube.com/watch?v=Z36dUduOk1Y,B lymphocytes (B cells) | Immune system physiology | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=czY5nyvZ7cU,Secondary active transport in the nephron | Renal system physiology | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=Of1Aewx-zRM,Pharmacology - DRUGS FOR HYPERLIPIDEMIA (MADE EASY),,,,,,,
https://www.youtube.com/watch?v=f_4Q9Iv7_Ao,WHY Sugar is as Bad as Alcohol (Fructose; The Liver Toxin),,,,,,,
https://www.youtube.com/watch?v=x6JGB8sTvUw,Flex Comparison: Ahab; Falcon; Neponset; Splash; and Ogiva!,,,,,,,
https://www.youtube.com/watch?v=CWJcgEDBbKU,The Prediabetes Diet Can Benefit Everyone,,,,,,,
https://www.youtube.com/watch?v=JlZjNrp_dHY,¬°Miguelito se qued√≥ sin agua! - Morand√© con Compa√±√≠a 2017,,,,,,,
https://www.youtube.com/watch?v=LylsVQ8HFIw,Glycemic Index & Glycemic Load,,,,,,,
https://www.youtube.com/watch?v=3UKB4T4g4Ls,Youtubers that PROMOTE Eating Disorders,,,,,,,
https://www.youtube.com/watch?v=YcCqXGrqxAo,Dr. Raj and Dr. Barkin | Exocrine Pancreatic Insufficiency (EPI): A Guide For Patients,,,,,,,
https://www.youtube.com/watch?v=lqbL-UhhyPk,My Battle With Anorexia | Dave Chawner | TEDxClapham,,,,,,,
https://www.youtube.com/watch?v=f2HnkDGuBqk,The Best Low Carb Sweetener? - Testing Blood Sugar Response of Artificial Sweeteners - SURPRISE!,,,,,,,
https://www.youtube.com/watch?v=sWN13pKVp9s,Obesity is a National Security Issue: Lieutenant General Mark Hertling at TEDxMidAtlantic 2012,,,,,,,
https://www.youtube.com/watch?v=DqsvwHG9c-M,Solutions for the obesity epidemic | Liesbeth van Rossum | TEDxErasmusUniversity,,,,,,,
https://www.youtube.com/watch?v=kWn0mnbahME,Hepatitis C || Hepatitis C causes; symptoms; treatment and measures to avoid || ‡§ï‡§æ‡§∞‡§£; ‡§≤‡§ï‡•ç‡§∑‡§£;,,,,,,,
https://www.youtube.com/watch?v=L8AybjTBKF4,Sherri Shafer; Registered Dietitian; Diabetes Management Part 1: Carbohydrate Counting,,,,,,,
https://www.youtube.com/watch?v=QA2_uA0qJls,Official Review of High Cost Afrezza Inhalable Insulin,,,,,,,
https://www.youtube.com/watch?v=qt8goLiew2o,Neuropathy: The Cause & Natural Treatment,,,,,,,
https://www.youtube.com/watch?v=LWDQyaKVols,Pharmacology - DRUGS FOR DIABETES (MADE EASY),,,,,,,
https://www.youtube.com/watch?v=XSWIxbgr1AY,The Causes of Sexual Dysfunction and Women With Diabetes,,,,,,,
https://www.youtube.com/watch?v=QRLZwXL6w1c,Diabetes mellitus (type 1; type 2) & diabetic ketoacidosis (DKA) - causes & symptoms,,,,,,,
https://www.youtube.com/watch?v=_g9r64ICTsk,Carbohydrate Counting FA14,,,,,,,
https://www.youtube.com/watch?v=J0Y1MlanzCk,Human Physiology - The Specific Immune Response: Characteristics of B and T Cells,,,,,,,
https://www.youtube.com/watch?v=sT-IOqAzf7k,Naturopathic Treatment of Polycystic Ovarian Syndrome,,,,,,,
https://www.youtube.com/watch?v=da1vvigy5tQ,Reversing Type 2 diabetes starts with ignoring the guidelines | Sarah Hallberg | TEDxPurdueU,,,,,,,
https://www.youtube.com/watch?v=ktQzM2IA-qU,Tackling diabetes with a bold new dietary approach: Neal Barnard at TEDxFremont,,,,,,,
https://www.youtube.com/watch?v=cc8sUv2SuaY,The kidney and nephron | Renal system physiology | NCLEX-RN | Khan Academy,,,,,,,
https://www.youtube.com/watch?v=_eNgRJ_QTBM,Joueur du Grenier - Des jeux en vrac !,,,,,,,
https://www.youtube.com/watch?v=klqaNGRnlDs,What is Gastroparesis? | Sophie,,,,,,,
https://www.youtube.com/watch?v=0uSKKKrBmaE,Adipose tissue,,,,,,,
https://www.youtube.com/watch?v=WNt0puFwrTk,MHC class 1 and 2 | Major histocompatibility complex,,,,,,,
https://www.youtube.com/watch?v=tbxgQS3RPvQ,5) Fuels 2   CHO Metabolism During Exercise,,,,,,,
https://www.youtube.com/watch?v=LVgzOyHVcj4,No Sex Marriage ‚Äì Masturbation; Loneliness; Cheating and Shame | Maureen McGrath | TEDxStanleyPark,,,,,,,
https://www.youtube.com/watch?v=VUo2XW0z218,Artificial Sweeteners,,,,,,,
https://www.youtube.com/watch?v=t0nVO_DOmVA,J. Trevor Hughes; President and CEO; IAPP | #DPPC2017,,,,,,,
https://www.youtube.com/watch?v=_WhjX5xljD8,Blood Sugar vs Insulin: what's the difference?,,,,,,,
https://www.youtube.com/watch?v=SDzJKaBvOGw,The Root of Modern Illness - High Insulin,,,,,,,
https://www.youtube.com/watch?v=Hd4kvlF1uCA,Hyperandrogenism,,,,,,,
https://www.youtube.com/watch?v=YWj2RGPE0Dg,Myocardial Infarction (MI Heart Attack) for NCLEX Review and nursing students,,,,,,,
https://www.youtube.com/watch?v=PxPKW04fSoA,Being Blind VS. Being Deaf! (Collab with Rikki Poynter) - Molly Burke  (CC),,,,,,,
https://www.youtube.com/watch?v=7vwKMmqSzsg,The Most UNEXPECTED Auditions EVER!,,,,,,,
https://www.youtube.com/watch?v=jzeYIytL3wo,Cerebral Edema in Diabetic Ketoacidosis by Michael Agus; MD for OPENPediatrics,,,,,,,
https://www.youtube.com/watch?v=S05_qhpx31Y,Plugged In Virginia / Diabetes Self-Management / Diabetes Prevention,,,,,,,
https://www.youtube.com/watch?v=QUgwOq0SSTs,How To Keep Insulin Level Low (Video Discussion),,,,,,,
https://www.youtube.com/watch?v=R0JWXowK_HY,Management of Diabetic Ketoacidosis by Michael Agus; MD for OPENPediatrics,,,,,,,
https://www.youtube.com/watch?v=tSLjM6cZaTo,Diabulimia: The World's Most Dangerous Eating Disorder,,,,,,,
https://www.youtube.com/watch?v=Jd8QFD5Ht18,Dr. Ted Naiman - 'Insulin Resistance',,,,,,,
https://www.youtube.com/watch?v=cUU4blxYRF4,Tips for Teaching Adult Basic Education Students with Vision Loss and Blindness,,,,,,,
https://www.youtube.com/watch?v=eUiSCEBGxXk,Dr. Jason Fung - 'A New Paradigm of Insulin Resistance',,,,,,,
https://www.youtube.com/watch?v=_sMkl9fVfoE,8 Secrets to Boost Testosterone for Men and Women,,,,,,,
https://www.youtube.com/watch?v=Bv_0QWtqfVY,Full Body Workout at Home -Total Body Workout - No Weights Fat Burning Workout,,,,,,,
https://www.youtube.com/watch?v=JjWDCldrYGY,Why Insulin Doesn‚Äôt Make Us Fat | MWM 2.26,,,,,,,
https://www.youtube.com/watch?v=Vd_0FgUXVR8,"World Shared Practice Forum - ""Tight Glycemic Control"" with Dr. Michael Agus",,,,,,,
https://www.youtube.com/watch?v=8jn67tdEGY4,Obese Autopsy : The Post Mortem,,,,,,,
https://www.youtube.com/watch?v=XQtPFByWrWU,This is How Ketogenesis Works | MWM 2.32,,,,,,,
